,state,county,Unemployment,countyhelper,ranking,geometry
2815,OH,Portage,4.0,OHPortage County,0.7251237024079044,POINT (-81.2082 41.1496775)
2816,UT,Cache,2.04,UTCache County,0.8328752131611455,POINT (-111.7451159 41.7042978)
2817,CO,Mesa,3.52,COMesa County,0.7515118280253155,POINT (-108.565996 39.0589084)
2818,WA,Chelan,5.07,WAChelan County,0.6663001652860672,POINT (-120.6276904 47.8012197)
2819,AL,Etowah,3.12,ALEtowah County,0.7735019370755324,POINT (-86.022147 34.0371404)
2820,IL,DeKalb,4.43,ILDekalb County,0.7014843502521129,POINT (-88.7713953 41.8903447)
2821,MI,Lenawee,4.9,MILenawee County,0.6756459635984778,POINT (-84.0624323 41.8735258)
2822,AL,Madison,2.18,ALMadison County,0.8251786710614326,POINT (-86.5675095 34.7736807)
2823,IA,Linn,3.15,IALinn County,0.7718526677557114,POINT (-91.6037932 42.0631825)
2824,VA,Virginia Beach city,2.88,VAVirginia Beach City,0.7866959867771146,POINT (-75.9760751 36.8496579)
2825,ID,Kootenai,3.33,IDKootenai County,0.7619571304795246,POINT (-116.7162916 47.654857)
2826,FL,Leon,3.06,FLLeon County,0.776800449500928,POINT (-84.2549068 30.4683062)
2827,MI,Berrien,4.78,MIBerrien County,0.682242988449269,POINT (-86.3985714 41.9838614)
2828,NH,Merrimack,2.34,NHMerrimack County,0.8163826379270445,POINT (-71.6854725 43.3260376)
2829,LA,Calcasieu Parish,3.63,LACalcasieu Parish,0.7454645421383003,POINT (-93.3434067 30.2232015)
2830,CA,Mendocino,4.29,CAMendocino County,0.7091808792447025,POINT (-123.4126399 39.3176491)
2831,FL,Brevard,2.93,FLBrevard County,0.7839472264226184,POINT (-80.7997185 28.2100203)
2832,IL,Vermilion,5.26,ILVermilion County,0.6558548628318579,POINT (-87.7323857 40.1749809)
2833,LA,Lafayette Parish,3.26,LALafayette Parish,0.7658053949758195,POINT (-92.0710624 30.2141462)
2834,LA,Livingston Parish,2.93,LALivingston Parish,0.7839472264226184,POINT (-90.7189344 30.4158699)
2835,FL,Alachua,2.89,FLAlachua County,0.7861462347062154,POINT (-82.3640109 29.675568)
2836,FL,St. Johns,2.39,FLSt. Johns County,0.813633864465425,POINT (-81.4145468 29.9032284)
2837,OH,Medina,4.18,OHMedina County,0.7152281651317176,POINT (-81.9382517 41.1000764)
2838,IL,Macon,5.86,ILMacon County,0.6228697123636557,POINT (-88.9602376 39.8455208)
2839,PA,Washington,4.8,PAWashington County,0.6811434843074704,POINT (-80.2541251 40.1943798)
2840,PA,Lehigh,4.57,PALehigh County,0.6937877950452767,POINT (-75.6048728 40.6096215)
2841,TX,Ector,4.03,TXEctor County,0.7234744330880833,POINT (-102.5794339 31.8941755)
2842,MD,Anne Arundel,2.92,MDAnne Arundel County,0.7844969784935176,POINT (-76.573454 38.9722583)
2843,MI,Muskegon,5.37,MIMuskegon County,0.6498076031590894,POINT (-86.129351 43.2484584)
2844,GA,Richmond,4.39,GARichmond County,0.70368335853571,POINT (-83.1137366 32.3293809)
2845,TX,Johnson,3.61,TXJohnson County,0.746564059387222,POINT (-97.3568623 32.3766071)
2846,OH,Wayne,3.27,OHWayne County,0.7652556429049202,POINT (-81.9034617 40.8615819)
2847,VA,Prince William,2.81,VAPrince William County,0.7905442643805327,POINT (-77.5536743 38.7389846)
2848,LA,Rapides Parish,3.33,LARapides Parish,0.7619571304795246,POINT (-92.5526386 31.1719886)
2849,VA,Richmond city,3.52,VARichmond City,0.7515118280253155,POINT (-77.43428 37.5385087)
2850,PA,Luzerne,5.62,PALuzerne County,0.6360637882794846,POINT (-75.9695233 41.1749635)
2851,IN,Allen,2.95,INAllen County,0.7828477222808198,POINT (-85.0562084 41.0975573)
2852,OH,Clermont,3.68,OHClermont County,0.7427157817838039,POINT (-84.1566341 39.0678155)
2853,IL,Kendall,4.2,ILKendall County,0.7141286609899191,POINT (-88.4319488 41.5853584)
2854,NC,Forsyth,3.85,NCForsyth County,0.7333699965785165,POINT (-80.2415712 36.1476399)
2855,ME,Kennebec,2.91,MEKennebec County,0.7850467305644169,POINT (-69.8250659 44.4184616)
2856,MO,St. Charles,2.1,MOSt. Charles County,0.82957670073575,POINT (-90.6747372 38.7877791)
2857,ME,Penobscot,3.19,MEPenobscot County,0.7696536594721143,POINT (-68.5957766 45.2930166)
2858,FL,Pasco,3.15,FLPasco County,0.7718526677557114,POINT (-82.4522702 28.2996183)
2859,MN,Olmsted,2.23,MNOlmsted County,0.8224299107069364,POINT (-92.3767816 43.9997437)
2860,PA,Erie,5.21,PAErie County,0.6586036362934775,POINT (-80.1410774 42.1823034)
2861,MI,St. Clair,4.06,MISt. Clair County,0.7218251899825088,POINT (-82.6283554 42.9426715)
2862,FL,Seminole,2.73,FLSeminole County,0.7949422809477268,POINT (-81.2353683 28.7225829)
2863,FL,Manatee,2.94,FLManatee County,0.783397474351719,POINT (-82.3801566 27.5213933)
2864,CA,Humboldt,4.15,CAHumboldt County,0.7168774082372922,POINT (-123.8997734 40.5997415)
2865,MI,Monroe,5.07,MIMonroe County,0.6663001652860672,POINT (-83.5135665 41.9153358)
2866,WA,Benton,5.31,WABenton County,0.6531061155844848,POINT (-119.5286424 46.1691702)
2867,SD,Minnehaha,1.89,SDMinnehaha County,0.8411215007781961,POINT (-96.7837626 43.6680284)
2868,OH,Warren,3.39,OHWarren County,0.7586586049470058,POINT (-84.180897 39.4203978)
2869,MI,Livingston,2.93,MILivingston County,0.7839472264226184,POINT (-83.9147925 42.5924563)
2870,MI,Allegan,3.86,MIAllegan County,0.7328202445076173,POINT (-85.8861492 42.5867203)
2871,MO,Greene,2.09,MOGreene County,0.8301264528066492,POINT (-93.3465486 37.2671929)
2872,GA,Cobb,2.65,GACobb County,0.7993402975149209,POINT (-84.5732006 33.9373948)
2873,TX,Bell,4.62,TXBell County,0.6910390477979037,POINT (-97.4314413 31.0081659)
2874,OH,Delaware,3.08,OHDelaware County,0.7757009453591295,POINT (-82.9651045 40.2317686)
2875,CA,Shasta,4.8,CAShasta County,0.6811434843074704,POINT (-121.9979194 40.7965121)
2876,OH,Tuscarawas,3.97,OHTuscarawas County,0.7267729586206022,POINT (-81.464888 40.3759469)
2877,OK,Oklahoma,3.03,OKOklahoma County,0.7784497057136257,POINT (-97.4367741 35.5533328)
2878,IL,Rock Island,4.49,ILRock Island County,0.6981858378267174,POINT (-90.5766144 41.4411786)
2879,CA,Solano,4.39,CASolano County,0.70368335853571,POINT (-121.9163555 38.2218938)
2880,NY,Oneida,3.68,NYOneida County,0.7427157817838039,POINT (-75.4039155 43.2144051)
2881,TN,Knox,2.95,TNKnox County,0.7828477222808198,POINT (-83.9375598 35.9859998)
2882,OR,Multnomah,4.08,ORMultnomah County,0.7207256858407103,POINT (-122.4006413 45.5093799)
2883,NY,Onondaga,3.4,NYOnondaga County,0.7581088528761065,POINT (-76.2257127 43.015598)
2884,ID,Bonneville,2.4,IDBonneville County,0.8130841123945256,POINT (-111.4752257 43.3993844)
2885,MO,Jefferson,2.41,MOJefferson County,0.8125343603236264,POINT (-90.5721889 38.267166)
2886,CA,El Dorado,3.49,CAEl Dorado County,0.7531610842380132,POINT (-120.5276129 38.7574137)
2887,WI,Outagamie,2.58,WIOutagamie County,0.803188575118339,POINT (-88.4602005 44.41603)
2888,OH,Mahoning,5.04,OHMahoning County,0.6679494346058882,POINT (-80.7826416 40.9830133)
2889,CO,Pueblo,4.63,COPueblo County,0.6904892826198812,POINT (-104.5350145 38.187635)
2890,CA,Butte,4.67,CAButte County,0.6882902743362841,POINT (-121.5858444 39.6519275)
2891,NM,San Juan,4.85,NMSan Juan County,0.6783947370600973,POINT (-108.3046555 36.4755752)
2892,CA,Yolo,4.22,CAYolo County,0.7130291568481206,POINT (-121.9059001 38.7184542)
2893,IN,Hamilton,2.18,INHamilton County,0.8251786710614326,POINT (-86.0498885 40.0749813)
2894,OR,Lane,4.78,ORLane County,0.682242988449269,POINT (-122.8575849 43.9314567)
2895,MI,Jackson,4.68,MIJackson County,0.6877405353725081,POINT (-84.425589 42.2416466)
2896,KS,Sedgwick,3.23,KSSedgwick County,0.7674546511885172,POINT (-97.4641388 37.6448148)
2897,AK,Bethel Census Area,9.67,AKBethel Census Area,0.4134139767441884,POINT (-149.680909 64.4459613)
2898,TX,Galveston,4.58,TXGalveston County,0.6932380560815008,POINT (-94.992736 29.3872254)
2899,LA,Orleans Parish,4.69,LAOrleans Parish,0.6871907701944856,POINT (-89.9319134 30.0801436)
2900,OH,Lorain,5.34,OHLorain County,0.6514568462646639,POINT (-82.1734746 41.2633554)
2901,OH,Licking,3.53,OHLicking County,0.7509620759544162,POINT (-82.4627856 40.1318041)
2902,FL,Collier,2.85,FLCollier County,0.7883452560969357,POINT (-81.3794941 26.087964)
2903,IL,McLean,3.67,ILMclean County,0.7432655338547032,POINT (-88.8196613 40.4631789)
2904,SC,Greenville,2.88,SCGreenville County,0.7866959867771146,POINT (-82.3356457 34.8550021)
2905,WV,Kanawha,3.91,WVKanawha County,0.7300714710459977,POINT (-81.5089835 38.3428208)
2906,MI,Ingham,4.65,MIIngham County,0.6893897784780827,POINT (-84.3800841 42.5860505)
2907,NE,Lancaster,2.26,NELancaster County,0.8207806544942386,POINT (-96.6909842 40.9515685)
2908,AL,Tuscaloosa,2.59,ALTuscaloosa County,0.8026388230474397,POINT (-87.4862182 33.2668398)
2909,CA,Marin,2.73,CAMarin County,0.7949422809477268,POINT (-122.6199638 38.0409144)
2910,MN,Stearns,2.79,MNStearns County,0.7916437685223312,POINT (-94.6139422 45.535326)
2911,CA,Kings,7.52,CAKings County,0.5316107899516389,POINT (-119.7956342 36.0784807)
2912,UT,Washington,2.58,UTWashington County,0.803188575118339,POINT (-113.525776 37.2393471)
2913,GA,Clayton,4.08,GAClayton County,0.7207256858407103,POINT (-84.3591713 33.5204959)
2914,DE,New Castle,4.56,DENew Castle County,0.6943375602232993,POINT (-75.662956 39.6159851)
2915,MI,Kalamazoo,4.11,MIKalamazoo County,0.7190764165208892,POINT (-85.5372797 42.2494968)
2916,IA,Polk,2.76,IAPolk County,0.793293024735029,POINT (-93.5921448 41.6765808)
2917,IL,Champaign,3.9,ILChampaign County,0.7306212231168969,POINT (-88.1975558 40.1346857)
2918,PA,York,3.94,PAYork County,0.7284222148332999,POINT (-77.7278831 40.9699889)
2919,IL,Whiteside,4.21,ILWhiteside County,0.7135788958118967,POINT (-89.9214744 41.7612332)
2920,NJ,Burlington,3.44,NJBurlington County,0.7559098445925095,POINT (-74.7226665 39.9325409)
2921,PA,Lancaster,3.65,PALancaster County,0.7443650379965018,POINT (-76.2411283 40.08067)
2922,CO,Douglas,2.57,CODouglas County,0.8037383271892382,POINT (-104.9468945 39.3420437)
2923,OH,Trumbull,5.19,OHTrumbull County,0.659703140435276,POINT (-80.7611336 41.3151853)
2924,OR,Washington,3.6,ORWashington County,0.7471138114581213,POINT (-123.0587907 45.5601883)
2925,SC,Charleston,2.84,SCCharleston County,0.788895008167835,POINT (-79.7996814 32.8152646)
2926,ME,Cumberland,2.46,MECumberland County,0.8097855999691301,POINT (-70.4001498 43.8506432)
2927,NM,McKinley,6.03,NMMckinley County,0.6135239140512451,POINT (-108.1515609 35.6438394)
2928,FL,Osceola,3.51,FLOsceola County,0.7520615800962147,POINT (-81.1437541 28.0443842)
2929,WA,Grant,6.41,WAGrant County,0.5926333353570732,POINT (-119.4904332 47.119015)
2930,NJ,Mercer,3.29,NJMercer County,0.7641561387631217,POINT (-74.7033717 40.2807177)
2931,MN,St. Louis,3.38,MNSt. Louis County,0.7592083570179051,POINT (-92.4363343 47.6201005)
2932,LA,Ouachita Parish,3.79,LAOuachita Parish,0.7366685090039121,POINT (-92.1615004 32.4790511)
2933,CO,Larimer,2.79,COLarimer County,0.7916437685223312,POINT (-105.4726907 40.6810174)
2934,MN,Washington,2.33,MNWashington County,0.8169323899979437,POINT (-92.874565 45.0078657)
2935,MI,Washtenaw,3.77,MIWashtenaw County,0.7377680131457106,POINT (-83.8440853 42.2582044)
2936,WA,Clark,4.95,WAClark County,0.6728972163511049,POINT (-122.4940866 45.7669047)
2937,NJ,Ocean,3.85,NJOcean County,0.7333699965785165,POINT (-74.3319287 39.977818)
2938,MN,Wright,2.66,MNWright County,0.7987905454440216,POINT (-93.9639196 45.1489061)
2939,OH,Butler,3.68,OHButler County,0.7427157817838039,POINT (-84.5936897 39.4233043)
2940,CO,Boulder,2.59,COBoulder County,0.8026388230474397,POINT (-105.3632079 40.102555)
2941,IL,Tazewell,4.25,ILTazewell County,0.7113798875282996,POINT (-89.5442084 40.5126429)
2942,CO,Arapahoe,3.18,COArapahoe County,0.7702034115430135,POINT (-104.3628567 39.6416781)
2943,MI,Saginaw,5.9,MISaginaw County,0.6206707040800588,POINT (-84.0468403 43.3326882)
2944,LA,Caddo Parish,4.26,LACaddo Parish,0.7108301223502771,POINT (-93.8931785 32.529173)
2945,VA,Henrico,2.91,VAHenrico County,0.7850467305644169,POINT (-77.3465081 37.5131191)
2946,NH,Rockingham,2.66,NHRockingham County,0.7987905454440216,POINT (-71.1003143 42.9966675)
2947,MA,Bristol,4.87,MABristol County,0.6772952329182989,POINT (-71.0856545 41.7425538)
2948,PA,Berks,4.51,PABerks County,0.6970863074706724,POINT (-75.9433305 40.4113762)
2949,NV,Washoe,3.59,NVWashoe County,0.7476635635290205,POINT (-119.6131606 40.5849048)
2950,AZ,Mohave,4.74,AZMohave County,0.6844420229471125,POINT (-113.827117 35.7218038)
2951,TX,Brazoria,4.73,TXBrazoria County,0.6849917619108885,POINT (-95.4993375 29.18161)
2952,MA,Suffolk,3.76,MASuffolk County,0.73831776521661,POINT (-70.9788771 42.3544455)
2953,NJ,Camden,4.18,NJCamden County,0.7152281651317176,POINT (-74.968553 39.8014709)
2954,CA,San Luis Obispo,3.12,CASan Luis Obispo County,0.7735019370755324,POINT (-120.375716 35.3540209)
2955,NH,Hillsborough,2.65,NHHillsborough County,0.7993402975149209,POINT (-71.751376 42.9373379)
2956,MN,Anoka,2.71,MNAnoka County,0.7960417850895254,POINT (-93.2827625 45.2710195)
2957,ID,Canyon,3.0,IDCanyon County,0.7800989619263234,POINT (-116.7017144 43.6435692)
2958,PA,Chester,3.31,PAChester County,0.7630566346213231,POINT (-75.7652424 39.9829308)
2959,TX,Tom Green,3.55,TXTom Green County,0.7498625718126176,POINT (-100.4133839 31.3782559)
2960,TX,Jefferson,6.63,TXJefferson County,0.5805387635830429,POINT (-94.1704496 29.834772)
2961,PA,Montgomery,3.61,PAMontgomery County,0.746564059387222,POINT (-75.3702305 40.2154361)
2962,NC,Guilford,4.27,NCGuilford County,0.710280383386501,POINT (-79.7888515 36.0875688)
2963,SC,Richland,3.38,SCRichland County,0.7592083570179051,POINT (-80.9176832 34.0190006)
2964,OR,Clackamas,3.95,ORClackamas County,0.7278724627624007,POINT (-122.2305038 45.1608821)
2965,MI,Ottawa,3.42,MIOttawa County,0.757009348734308,POINT (-85.9827867 42.9547143)
2966,AL,Montgomery,3.17,ALMontgomery County,0.7707531636139128,POINT (-86.1999118 32.1672192)
2967,MN,Dakota,2.45,MNDakota County,0.8103353520400294,POINT (-93.044911 44.666655)
2968,PA,Delaware,4.32,PADelaware County,0.7075316099248815,POINT (-75.4001639 39.9194117)
2969,LA,Jefferson Parish,3.7,LAJefferson Parish,0.7416162776420054,POINT (-90.1293894 29.8502657)
2970,CA,Madera,6.53,CAMadera County,0.5860362842920355,POINT (-119.7737991 37.1716264)
2971,FL,Pinellas,2.72,FLPinellas County,0.795492033018626,POINT (-82.7329309 27.8778904)
2972,CA,Placer,3.16,CAPlacer County,0.7713029156848121,POINT (-120.7650606 39.1012064)
2973,AZ,Apache,8.32,AZApache County,0.4876305980654515,POINT (-109.4786676 35.214632)
2974,PA,Bucks,3.96,PABucks County,0.7273227106915015,POINT (-75.1263909 40.3451668)
2975,PA,Westmoreland,4.77,PAWestmoreland County,0.6827927536272915,POINT (-79.4873204 40.2930159)
2976,IL,Winnebago,6.16,ILWinnebago County,0.6063771502366779,POINT (-89.1496574 42.3255276)
2977,IL,Sangamon,4.28,ILSangamon County,0.7097306182084786,POINT (-89.6454905 39.7623668)
2978,OH,Lucas,4.63,OHLucas County,0.6904892826198812,POINT (-83.621321 41.6508446)
2979,GA,Gwinnett,2.77,GAGwinnett County,0.7927432726641297,POINT (-84.0227467 33.9566869)
2980,OH,Stark,4.2,OHStark County,0.7141286609899191,POINT (-81.4399734 40.7214654)
2981,AZ,Coconino,4.53,AZCoconino County,0.6959868033288737,POINT (-111.6948197 35.9363252)
2982,AZ,Cochise,4.61,AZCochise County,0.6915887867616797,POINT (-109.8181858 31.8514532)
2983,OR,Marion,4.46,ORMarion County,0.6998350809322919,POINT (-122.7203248 44.8964425)
2984,TX,Webb,4.29,TXWebb County,0.7091808792447025,POINT (-99.2523577 27.6983621)
2985,CA,Santa Cruz,5.0,CASanta Cruz County,0.6701484428894853,POINT (-121.99059 37.050096)
2986,AR,Pulaski,3.61,ARPulaski County,0.746564059387222,POINT (-92.3003472 34.7550166)
2987,NY,Monroe,3.56,NYMonroe County,0.7493128197417184,POINT (-75.8449946 43.1561681)
2988,KS,Johnson,2.35,KSJohnson County,0.8158328858561452,POINT (-94.8389141 38.8837933)
2989,TX,Lubbock,3.47,TXLubbock County,0.7542605883798117,POINT (-101.818598 33.5831241)
2990,IL,Peoria,5.29,ILPeoria County,0.6542056197262834,POINT (-89.7713762 40.8021278)
2991,WI,Dane,2.21,WIDane County,0.8235294148487349,POINT (-89.4322174 43.0709273)
2992,RI,Providence,3.61,RIProvidence County,0.746564059387222,POINT (-71.5814834 41.8677428)
2993,IL,Madison,3.89,ILMadison County,0.7311709751877962,POINT (-89.9017112 38.811063)
2994,MD,Montgomery,2.99,MDMontgomery County,0.7806487139972228,POINT (-77.2075612 39.1406267)
2995,TX,Montgomery,4.06,TXMontgomery County,0.7218251899825088,POINT (-95.5065944 30.301949)
2996,CO,El Paso,3.36,COEl Paso County,0.7603078742668268,POINT (-104.5253456 38.8287435)
2997,MA,Hampden,5.18,MAHampden County,0.6602529056132985,POINT (-72.6063441 42.1285315)
2998,MA,Plymouth,4.14,MAPlymouth County,0.7174271734153147,POINT (-70.7618592 41.9426657)
2999,WA,Spokane,5.05,WASpokane County,0.6673996694278657,POINT (-117.4074674 47.5354964)
3000,WI,Waukesha,2.56,WIWaukesha County,0.8042880792601375,POINT (-88.3123889 43.0622536)
3001,TX,McLennan,3.71,TXMclennan County,0.7410665255711062,POINT (-97.2189254 31.5487691)
3002,CA,San Francisco,2.62,CASan Francisco County,0.800989566834742,POINT (-122.4193286 37.7792588)
3003,IN,Lake,4.79,INLake County,0.681693249485493,POINT (-86.1746933 40.3270127)
3004,CA,Imperial,17.19,CAImperial County,0.0,POINT (-115.3595666 33.0305487)
3005,UT,Weber,2.52,UTWeber County,0.8064870875437345,POINT (-111.8860648 41.2728039)
3006,NJ,Hudson,3.76,NJHudson County,0.73831776521661,POINT (-74.0550731 40.7381635)
3007,WA,Pierce,5.43,WAPierce County,0.6465090907336938,POINT (-122.2117983 47.0022547)
3008,AZ,Yavapai,3.59,AZYavapai County,0.7476635635290205,POINT (-112.5515965 34.5668857)
3009,CO,Denver,3.19,CODenver County,0.7696536594721143,POINT (-104.984862 39.7392364)
3010,AZ,Yuma,14.35,AZYuma County,0.1561297454208692,POINT (-113.897503 32.7915374)
3011,FL,Lee,3.21,FLLee County,0.7685541553303158,POINT (-81.8823135 26.5999265)
3012,NJ,Morris,3.13,NJMorris County,0.7729521718975099,POINT (-74.5601181 40.8679538)
3013,CO,Weld,3.34,COWeld County,0.7614073784086254,POINT (-104.4835287 40.5632344)
3014,MS,Hinds,4.1,MSHinds County,0.7196261816989118,POINT (-90.4793259 32.2506391)
3015,IL,McHenry,4.16,ILMchenry County,0.7163276692735162,POINT (-88.4605713 42.3294391)
3016,IL,St. Clair,4.49,ILSt. Clair County,0.6981858378267174,POINT (-89.9324347 38.4616972)
3017,WA,Snohomish,3.36,WASnohomish County,0.7603078742668268,POINT (-121.7304882 48.0074736)
3018,CT,New Haven,4.5,CTNew Haven County,0.6976360726486948,POINT (-72.9330283 41.4082)
3019,AZ,Navajo,5.47,AZNavajo County,0.6443100824500967,POINT (-110.3549451 35.1819775)
3020,AL,Mobile,3.35,ALMobile County,0.7608576263377261,POINT (-88.194642 30.6488242)
3021,ID,Ada,2.36,IDAda County,0.815283133785246,POINT (-116.2367421 43.4136539)
3022,CT,Hartford,4.45,CTHartford County,0.7003848461103144,POINT (-72.722324 41.7923478)
3023,MD,Baltimore,3.42,MDBaltimore County,0.757009348734308,POINT (-76.610759 39.2908816)
3024,NJ,Monmouth,3.42,NJMonmouth County,0.757009348734308,POINT (-74.1671114 40.2932319)
3025,AZ,Pinal,4.02,AZPinal County,0.7240241982661059,POINT (-111.4426212 32.8085851)
3026,NJ,Union,4.03,NJUnion County,0.7234744330880833,POINT (-74.3045277 40.6652251)
3027,FL,Polk,3.61,FLPolk County,0.746564059387222,POINT (-81.7268789 27.9448537)
3028,OH,Summit,4.28,OHSummit County,0.7097306182084786,POINT (-81.5333603 41.1457902)
3029,MO,St. Louis city,3.2,MOSt. Louis City,0.769103907401215,POINT (-90.1910154 38.6280278)
3030,TX,Denton,3.31,TXDenton County,0.7630566346213231,POINT (-97.1413417 33.1838787)
3031,GA,DeKalb,3.24,GADekalb County,0.7669048991176179,POINT (-84.2186508 33.7575613)
3032,NE,Douglas,2.73,NEDouglas County,0.7949422809477268,POINT (-96.1415672 41.2954112)
3033,TX,Williamson,3.01,TXWilliamson County,0.7795492098554242,POINT (-97.6041649 30.6580927)
3034,NJ,Passaic,4.8,NJPassaic County,0.6811434843074704,POINT (-74.3177933 41.0461864)
3035,OH,Montgomery,4.27,OHMontgomery County,0.710280383386501,POINT (-84.2854817 39.6837328)
3036,MI,Genesee,5.92,MIGenesee County,0.6195711999382603,POINT (-83.7274305 43.0220032)
3037,MO,Jackson,2.94,MOJackson County,0.783397474351719,POINT (-94.3583509 39.0355211)
3038,VA,Fairfax,2.53,VAFairfax County,0.8059373354728353,POINT (-77.3063733 38.8462236)
3039,UT,Davis,2.21,UTDavis County,0.8235294148487349,POINT (-112.1197426 41.0263758)
3040,TX,Nueces,4.91,TXNueces County,0.6750962246347019,POINT (-97.6199942 27.7153774)
3041,WA,Yakima,6.84,WAYakima County,0.5689939569870351,POINT (-120.730253 46.4135961)
3042,MA,Norfolk,3.45,MANorfolk County,0.7553600925216102,POINT (-71.1828015 42.1538607)
